,pand_id,full_adress,wgs,gebruiksdoelVerblijfsobject,neighbors,linked_small,linked_big,ov_small,ov_big
3693,363100012244279.0,"Waldenlaan 316-328
1093NH Amsterdam","[[52.3579977158773, 4.933947285958454], [52.35799602472068, 4.933939860703137], [52.35799410552831, 4.933940951912275], [52.35798001256568, 4.933875170051638], [52.35798195866331, 4.933874063885611], [52.35798029423933, 4.9338665796444445], [52.35797840200972, 4.93386767058093], [52.35796398854558, 4.933800350690194], [52.357965844937574, 4.933799289476412], [52.35796421662697, 4.933791848910355], [52.35795563416338, 4.9337967514855565], [52.35795645747462, 4.933800515712932], [52.357877450571024, 4.933846168815873], [52.35787807272964, 4.933849039642728], [52.35788628767664, 4.9338866380135835], [52.35788523289522, 4.93388579737691], [52.35787973104875, 4.93390421763949], [52.35787444231059, 4.933921960463585], [52.357875488104376, 4.933922801192712], [52.357852658272414, 4.933936612916838], [52.357850577700965, 4.933937808527357], [52.35787576779082, 4.934054546878917], [52.357873436133936, 4.934055891843454], [52.35787773711462, 4.934075944165818], [52.357878661188266, 4.934080206465992], [52.35787908219196, 4.934082183900324], [52.35788363827602, 4.934079656542995], [52.357882988318096, 4.9340765658038555], [52.357919784292285, 4.934055506645297], [52.35792420556532, 4.934052980659498], [52.35792481873156, 4.934055851584063], [52.357929374477905, 4.934053236147726], [52.35792872485643, 4.934050233479473], [52.35792928982399, 4.93404990476088], [52.357963906472094, 4.934030071534867], [52.35796903617265, 4.934027127282609], [52.3579696583831, 4.934030012796897], [52.357974160429386, 4.93402745662177], [52.35797628087413, 4.934020241994912], [52.357974559174586, 4.934018923739347], [52.35799387311856, 4.93395302087004], [52.35799556847497, 4.933954500867655], [52.3579977158773, 4.933947285958454]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012244278.0, 363100012244280.0]","[363100012244277.0, 363100012244278.0, 363100012244280.0, 363100012244281.0, 363100012244282.0]","[363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012247211.0, 363100012247210.0, 363100012247209.0, 363100012247208.0, 363100012247207.0, 363100012247206.0, 363100012242996.0, 363100012242997.0, 363100012243000.0, 363100012243002.0, 363100012244280.0, 363100012244281.0, 363100012244282.0, 363100012244283.0, 363100012244284.0, 363100012244285.0]",[],[]
3694,363100012247216.0,"Waldenlaan 183
1093NH Amsterdam","[[52.358046983400925, 4.9331631144160495], [52.358029746516266, 4.933086193751205], [52.357981472120805, 4.933113947656428], [52.35794541204042, 4.933134677147305], [52.357946637910686, 4.93314028686317], [52.35796262204422, 4.933211627318699], [52.358046983400925, 4.9331631144160495]]",['woonfunctie'],"[363100012247215.0, 363100012247928.0]","[363100012247215.0, 363100012247214.0, 363100012247928.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]","[363100012245534.0, 363100012244271.0, 363100012244272.0, 363100012244273.0, 363100012244274.0, 363100012247215.0, 363100012247214.0, 363100012247213.0, 363100012247212.0, 363100012247928.0, 363100012247932.0, 363100012247148.0, 363100012247931.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]",[],[]
3695,363100012247215.0,"Waldenlaan 185
1093NH Amsterdam","[[52.35806366249357, 4.933237559999666], [52.358046983400925, 4.9331631144160495], [52.35796262204422, 4.933211627318699], [52.357979310093825, 4.933286072687247], [52.35806366249357, 4.933237559999666]]",['woonfunctie'],"[363100012247216.0, 363100012247214.0]","[363100012247216.0, 363100012247214.0, 363100012247213.0, 363100012247928.0]","[363100012245534.0, 363100012244271.0, 363100012244272.0, 363100012244273.0, 363100012244274.0, 363100012244275.0, 363100012247216.0, 363100012247214.0, 363100012247213.0, 363100012247212.0, 363100012247211.0, 363100012247928.0, 363100012247148.0, 363100012247931.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]",[],[]
3696,363100012247214.0,"Waldenlaan 187
1093NH Amsterdam","[[52.35808770423427, 4.933307776013322], [52.35807174259845, 4.933232911995862], [52.35806366249357, 4.933237559999666], [52.357979310093825, 4.933286072687247], [52.357980005065464, 4.933289177640769], [52.35798806742297, 4.933284588554895], [52.35800335174976, 4.933356273914939], [52.35808770423427, 4.933307776013322]]",['woonfunctie'],"[363100012247215.0, 363100012247213.0]","[363100012247216.0, 363100012247215.0, 363100012247213.0, 363100012247212.0]","[363100012245534.0, 363100012244271.0, 363100012244272.0, 363100012244273.0, 363100012244274.0, 363100012244275.0, 363100012244276.0, 363100012247216.0, 363100012247215.0, 363100012247213.0, 363100012247212.0, 363100012247211.0, 363100012247210.0, 363100012247928.0, 363100012247148.0, 363100012247931.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]",[],[]
3697,363100012247213.0,"Waldenlaan 189
1093NH Amsterdam","[[52.35810366576646, 4.933382625405779], [52.35808770423427, 4.933307776013322], [52.35800335174976, 4.933356273914939], [52.35801932229502, 4.933431137769785], [52.35810366576646, 4.933382625405779]]",['woonfunctie'],"[363100012247214.0, 363100012247212.0]","[363100012247215.0, 363100012247214.0, 363100012247212.0, 363100012247211.0]","[363100012244271.0, 363100012244272.0, 363100012244273.0, 363100012244274.0, 363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247212.0, 363100012247211.0, 363100012247210.0, 363100012247209.0, 363100012247928.0]",[],[]
3698,363100012247212.0,"Waldenlaan 191
1093NH Amsterdam","[[52.358119636294916, 4.9334574894393395], [52.35810366576646, 4.933382625405779], [52.35801932229502, 4.933431137769785], [52.35803528380558, 4.933506001770545], [52.358119636294916, 4.9334574894393395]]",['woonfunctie'],"[363100012247213.0, 363100012247211.0]","[363100012247214.0, 363100012247213.0, 363100012247211.0, 363100012247210.0]","[363100012244271.0, 363100012244272.0, 363100012244273.0, 363100012244274.0, 363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247213.0, 363100012247211.0, 363100012247210.0, 363100012247209.0, 363100012247208.0]",[],[]
3699,363100012247211.0,"Waldenlaan 193
1093NH Amsterdam","[[52.358135597732456, 4.9335323389397985], [52.358119636294916, 4.9334574894393395], [52.35803528380558, 4.933506001770545], [52.35805124521255, 4.93358085114632], [52.358135597732456, 4.9335323389397985]]",['woonfunctie'],"[363100012247212.0, 363100012247210.0]","[363100012247213.0, 363100012247212.0, 363100012247210.0, 363100012247209.0]","[363100012247154.0, 363100012244272.0, 363100012244273.0, 363100012244274.0, 363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012244279.0, 363100012247215.0, 363100012247214.0, 363100012247213.0, 363100012247212.0, 363100012247210.0, 363100012247209.0, 363100012247208.0, 363100012247207.0]",[],[]
3700,363100012247210.0,"Waldenlaan 195
1093NH Amsterdam","[[52.35815156816625, 4.933607203081403], [52.358135597732456, 4.9335323389397985], [52.35805124521255, 4.93358085114632], [52.35806721555953, 4.9336557004842305], [52.35815156816625, 4.933607203081403]]",['woonfunctie'],"[363100012247211.0, 363100012247209.0]","[363100012247212.0, 363100012247211.0, 363100012247209.0, 363100012247208.0]","[363100012247154.0, 363100012244273.0, 363100012244274.0, 363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012244279.0, 363100012247214.0, 363100012247213.0, 363100012247212.0, 363100012247211.0, 363100012247209.0, 363100012247208.0, 363100012247207.0, 363100012247206.0]",[],[]
3701,363100012247209.0,"Waldenlaan 197
1093NH Amsterdam","[[52.35816017153478, 4.933689864034981], [52.3581682067768, 4.9336852312416095], [52.35815156816625, 4.933607203081403], [52.35806721555953, 4.9336557004842305], [52.35808224329218, 4.933726155636377], [52.35808317692806, 4.933730564646997], [52.358159485223595, 4.933686670896563], [52.35816017153478, 4.933689864034981]]",['woonfunctie'],"[363100012247210.0, 363100012247208.0]","[363100012247211.0, 363100012247210.0, 363100012247208.0, 363100012247207.0]","[363100012247154.0, 363100012244274.0, 363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012244279.0, 363100012247213.0, 363100012247212.0, 363100012247211.0, 363100012247210.0, 363100012247208.0, 363100012247207.0, 363100012247206.0]",[],[]
3702,363100012247208.0,"Waldenlaan 199
1093NH Amsterdam","[[52.358175625926066, 4.933761430636287], [52.35816017153478, 4.933689864034981], [52.358159485223595, 4.933686670896563], [52.35808317692806, 4.933730564646997], [52.35808224329218, 4.933726155636377], [52.35807419012992, 4.933730803275989], [52.35809127331247, 4.933809942451491], [52.358175625926066, 4.933761430636287]]",['woonfunctie'],"[363100012247209.0, 363100012247207.0]","[363100012247210.0, 363100012247209.0, 363100012247207.0, 363100012247206.0]","[363100012247154.0, 363100012244275.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012244279.0, 363100012247212.0, 363100012247211.0, 363100012247210.0, 363100012247209.0, 363100012247207.0, 363100012247206.0]",[],[]
3703,363100012247207.0,"Waldenlaan 201
1093NH Amsterdam","[[52.35819262020188, 4.933751656524371], [52.358175625926066, 4.933761430636287], [52.35809127331247, 4.933809942451491], [52.35810670016331, 4.933881377148149], [52.35819105280606, 4.93383286545173], [52.35820804708775, 4.9338230913637435], [52.35819262020188, 4.933751656524371]]",['woonfunctie'],"[363100012247208.0, 363100012247206.0]","[363100012247209.0, 363100012247208.0, 363100012247206.0]","[363100012247154.0, 363100012244276.0, 363100012244277.0, 363100012244278.0, 363100012244279.0, 363100012247211.0, 363100012247210.0, 363100012247209.0, 363100012247208.0, 363100012247206.0]",[],[]
3704,363100012247206.0,"Waldenlaan 203-227
1093NH Amsterdam","[[52.35819954892796, 4.934054235257014], [52.35820188260152, 4.934048721252258], [52.35820321862473, 4.934045551492868], [52.35820413028146, 4.934046569756208], [52.35827307019439, 4.933880984108712], [52.35823583628207, 4.933839307347151], [52.358223732133204, 4.933868070942576], [52.35819105280606, 4.93383286545173], [52.35810670016331, 4.933881377148149], [52.35812155059474, 4.9339501607766945], [52.3581219440203, 4.933951977026871], [52.35812278697751, 4.933951483990837], [52.35812791835806, 4.933974801482612], [52.35816110801618, 4.93401185144537], [52.358160609612916, 4.934013133660244], [52.35816096163722, 4.934013526414391], [52.358198863475344, 4.934055959770866], [52.35819954892796, 4.934054235257014]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']",[363100012247207.0],"[363100012247154.0, 363100012247208.0, 363100012247207.0]","[363100012242963.0, 363100012247154.0, 363100012244277.0, 363100012244278.0, 363100012244279.0, 363100012247210.0, 363100012247209.0, 363100012247208.0, 363100012247207.0, 363100012242996.0, 363100012242997.0]",[],[]
3705,363100012247928.0,,"[[52.357981472120805, 4.933113947656428], [52.357970271807766, 4.9330619792724395], [52.357934104226, 4.9330827979775895], [52.35794541204042, 4.933134677147305], [52.357981472120805, 4.933113947656428]]",['overige gebruiksfunctie'],[363100012247216.0],"[363100012247216.0, 363100012247215.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]","[363100012245534.0, 363100012244271.0, 363100012244272.0, 363100012244273.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247213.0, 363100012247148.0, 363100012247931.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]",[],[]
3706,363100012247932.0,"Dulcie Septemberpad 2-6
1093NK Amsterdam","[[52.35832741657213, 4.933047931120784], [52.35838969319075, 4.932916952942639], [52.35837112431723, 4.9328934647294975], [52.35836926644291, 4.93289179558798], [52.35832387172085, 4.932885346207955], [52.35832003186511, 4.9328847983336415], [52.35827301845987, 4.932878115985981], [52.3582641265382, 4.933038934320951], [52.35832741657213, 4.933047931120784]]","['woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012247933.0, 363100012247148.0]","[363100012242968.0, 363100012247933.0, 363100012247934.0, 363100012247148.0]","[363100012241534.0, 363100012242968.0, 363100012247933.0, 363100012247934.0, 363100012247935.0, 363100012247216.0, 363100012247148.0, 363100012247931.0, 363100012247930.0, 363100012247929.0]",[],[]
3707,363100012247148.0,"Dulcie Septemberpad 8-12
1093NK Amsterdam","[[52.3582641265382, 4.933038934320951], [52.35827301845987, 4.932878115985981], [52.358239970535195, 4.932873404538241], [52.35822718307393, 4.932871597747088], [52.35822354105264, 4.932871077208917], [52.35821057367511, 4.932869228222255], [52.35817349710286, 4.932863956170167], [52.358173177723444, 4.93286972852396], [52.358164605199825, 4.933024774147072], [52.3582641265382, 4.933038934320951]]","['woonfunctie', 'woonfunctie', 'woonfunctie']",[363100012247932.0],"[363100012242968.0, 363100012247933.0, 363100012247932.0, 363100012247931.0, 363100012247930.0]","[363100012241534.0, 363100012242968.0, 363100012247933.0, 363100012247934.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247928.0, 363100012247932.0, 363100012247931.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]",[],[]
3708,363100012247931.0,"Dulcie Septemberpad 14
1093NK Amsterdam","[[52.358160012511185, 4.93286785220601], [52.35816034076519, 4.932862050403859], [52.35812452202821, 4.932856662728278], [52.358111689178905, 4.932854738974588], [52.35810927904544, 4.932854367301899], [52.35810038715508, 4.933015185047841], [52.35815144886468, 4.933022868333435], [52.358160012511185, 4.93286785220601]]",['woonfunctie'],[363100012247930.0],"[363100012242968.0, 363100012247148.0, 363100012247930.0, 363100012247929.0]","[363100012241534.0, 363100012242968.0, 363100012247933.0, 363100012247934.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247928.0, 363100012247932.0, 363100012247148.0, 363100012247930.0, 363100012247929.0, 363100012247145.0]",[],[]
3709,363100012247930.0,"Dulcie Septemberpad 16
1093NK Amsterdam","[[52.35810038715508, 4.933015185047841], [52.35810927904544, 4.932854367301899], [52.35810816393681, 4.932854202563907], [52.35809523211379, 4.932852250465812], [52.35806113103203, 4.932847124131235], [52.35805223915122, 4.933007941704025], [52.35806403783237, 4.933009714608901], [52.35810038715508, 4.933015185047841]]",['woonfunctie'],"[363100012247931.0, 363100012247929.0]","[363100012242968.0, 363100012247216.0, 363100012247928.0, 363100012247148.0, 363100012247931.0, 363100012247929.0, 363100012247145.0]","[363100012241534.0, 363100012242968.0, 363100012247933.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247928.0, 363100012247932.0, 363100012247148.0, 363100012247931.0, 363100012247929.0, 363100012247145.0]",[],[]
3710,363100012247929.0,"Dulcie Septemberpad 18-22
1093NK Amsterdam","[[52.3580400537883, 4.933006114039541], [52.35805223915122, 4.933007941704025], [52.35806113103203, 4.932847124131235], [52.35802785729399, 4.932842121449519], [52.358015096343095, 4.932840196967987], [52.35801138230995, 4.932839647813042], [52.35799870230154, 4.932837737183714], [52.35796437636553, 4.932832569134868], [52.357955484503925, 4.932993386359705], [52.3580400537883, 4.933006114039541]]","['woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012247930.0, 363100012247145.0]","[363100012242968.0, 363100012247216.0, 363100012247928.0, 363100012247931.0, 363100012247930.0, 363100012247145.0]","[363100012241534.0, 363100012242968.0, 363100012245534.0, 363100012244271.0, 363100012247216.0, 363100012247215.0, 363100012247214.0, 363100012247928.0, 363100012247932.0, 363100012247148.0, 363100012247931.0, 363100012247930.0, 363100012247145.0]",[],[]
