,pand_id,road_ids
3104,363100012061582.0,[]
3105,363100012159124.0,[]
3106,363100012159260.0,[]
3107,363100012157036.0,[]
3108,363100012155904.0,[]
3109,363100012164635.0,[]
3110,363100012155578.0,[]
3111,363100012163966.0,[]
3112,363100012157784.0,[]
3113,363100012161953.0,[]
3114,363100012155703.0,[]
3115,363100012153699.0,[]
3116,363100012166951.0,[]
3117,363100012156121.0,[]
3118,363100012163610.0,[]
3119,363100012162313.0,[]
3120,363100012158383.0,[]
3121,363100012156051.0,[]
3122,363100012162173.0,[]
3123,363100012161566.0,[]
3124,363100012166076.0,[]
3125,363100012152641.0,[]
3126,363100012166755.0,[]
3127,363100012159667.0,[]
3128,363100012158393.0,[]
3129,363100012160818.0,[]
3130,363100012158995.0,[]
3131,363100012157947.0,[]
3132,363100012153535.0,[]
3133,363100012152827.0,[]
3134,363100012158527.0,[]
3135,363100012163339.0,[]
3136,363100012156411.0,[]
3137,363100012112735.0,[]
3138,363100012159314.0,[]
3139,363100012152685.0,[]
3140,363100012162269.0,[]
3141,363100012152832.0,[]
3142,363100012164767.0,[]
3143,363100012161529.0,[]
3144,363100012160459.0,[]
3145,363100012153381.0,[]
3146,363100012159605.0,[]
3147,363100012161675.0,[]
3148,363100012161365.0,[]
3149,363100012161200.0,[]
3150,363100012161091.0,[]
3151,363100012164160.0,[]
3152,363100012158374.0,[]
3153,363100012155924.0,[]
3154,363100012152516.0,[]
3155,363100012152345.0,[]
3156,363100012166879.0,[]
3157,363100012166221.0,[]
3158,363100012120280.0,[]
3159,363100012158697.0,[]
3160,363100012086922.0,[]
3161,363100012161252.0,[]
3162,363100012114656.0,[]
3163,363100012161667.0,[]
3164,363100012063951.0,[]
3165,363100012092987.0,[]
3166,363100012163432.0,[]
3167,363100012061506.0,[]
3168,363100012158883.0,[]
3169,363100012145444.0,[]
3170,363100012163922.0,[]
3171,363100012164542.0,[]
3172,363100012157371.0,[]
3173,363100012152544.0,[]
3174,363100012165996.0,[]
3175,363100012236574.0,[]
3176,363100012099966.0,[]
3177,363100012159788.0,[]
3178,363100012165480.0,[]
3179,363100012166928.0,[]
3180,363100012155839.0,[]
3181,363100012158194.0,[]
3182,363100012164102.0,[]
3183,363100012164487.0,[]
3184,363100012158313.0,[]
3185,363100012158242.0,[]
3186,363100012160106.0,[]
3187,363100012157707.0,[]
3188,363100012166430.0,[]
3189,363100012159002.0,[]
3190,363100012161592.0,[]
3191,363100012160886.0,[]
3192,363100012163255.0,[]
3193,363100012167055.0,[]
3194,363100012156567.0,[]
3195,363100012165404.0,[]
3196,363100012162106.0,[]
3197,363100012087544.0,[]
3198,363100012159908.0,[]
3199,363100012075837.0,[]
3200,363100012166046.0,[]
3201,363100012152321.0,[]
3202,363100012163940.0,[]
3203,363100012158085.0,[]
3204,363100012159832.0,[]
3205,363100012161291.0,[]
3206,363100012153369.0,[]
3207,363100012163448.0,[]
3208,363100012157772.0,[]
3209,363100012163747.0,[]
3210,363100012155645.0,[]
3211,363100012156348.0,[]
3212,363100012166137.0,[]
3213,363100012063291.0,[]
3214,363100012163534.0,[]
3215,363100012093421.0,[]
3216,363100012157428.0,[]
3217,363100012165725.0,[]
3218,363100012157355.0,[]
3219,363100012156518.0,[]
3220,363100012164685.0,[]
3221,363100012164897.0,[]
3222,363100012162621.0,[]
3223,363100012163281.0,[]
3224,363100012160682.0,[]
3225,363100012164656.0,[]
3226,363100012162655.0,[]
3227,363100012152930.0,[]
3228,363100012166074.0,[]
3229,363100012156573.0,[]
3230,363100012158148.0,[]
3231,363100012159454.0,[]
3232,363100012158409.0,[]
3233,363100012157812.0,[]
3234,363100012159237.0,[]
3235,363100012156881.0,[]
3236,363100012134973.0,[]
3237,363100012121988.0,[]
3238,363100012145384.0,[]
3239,363100012163951.0,[]
3240,363100012150582.0,[]
3241,363100012163155.0,[]
3242,363100012162819.0,[]
3243,363100012160047.0,[]
3244,363100012164181.0,[]
3245,363100012163638.0,[]
3246,363100012161239.0,[]
3247,363100012158352.0,[]
3248,363100012153634.0,[]
3249,363100012158509.0,[]
3250,363100012062009.0,[]
3251,363100012159473.0,[]
3252,363100012167403.0,[]
3253,363100012164740.0,[]
3254,363100012161975.0,[]
3255,363100012117351.0,[]
3256,363100012133213.0,[]
3257,363100012163029.0,[]
3258,363100012124525.0,[]
3259,363100012143322.0,[]
3260,363100012079508.0,[]
3261,363100012075382.0,[]
3262,363100012069875.0,[]
3263,363100012125911.0,[]
3264,363100012124764.0,[]
3265,363100012136692.0,[]
3266,363100012104357.0,[]
3267,363100012088481.0,[]
3268,363100012138018.0,[]
3269,363100012074065.0,[]
3270,363100012103867.0,[]
3271,363100012074604.0,[]
3272,363100012119938.0,[]
3273,363100012132717.0,[]
3274,363100012063509.0,[]
3275,363100012061766.0,[]
3276,363100012115014.0,[]
3277,363100012071293.0,[]
3278,363100012123317.0,[]
3279,363100012162029.0,[]
3280,363100012152534.0,[]
3281,363100012162135.0,[]
3282,363100012156373.0,[]
3283,363100012240280.0,[]
3284,363100012240317.0,[]
3285,363100012241005.0,[]
3286,363100012166399.0,[]
3287,363100012160508.0,[]
3288,363100012163837.0,[]
3289,363100012068865.0,[]
3290,363100012163265.0,[]
3291,363100012155577.0,[]
3292,363100012158275.0,[]
3293,363100012153696.0,[]
3294,363100012152482.0,[]
3295,363100012152400.0,[]
3296,363100012091544.0,[]
3297,363100012077478.0,[]
3298,363100012158317.0,[]
3299,363100012156017.0,[]
3300,363100012158763.0,[]
3301,363100012155494.0,[]
3302,363100012152732.0,[]
3303,363100012161514.0,[]
3304,363100012151123.0,[]
3305,363100012089178.0,[]
3306,363100012075801.0,[]
3307,363100012118756.0,[]
3308,363100012105220.0,[]
3309,363100012135214.0,[]
3310,363100012086718.0,[]
3311,363100012133608.0,[]
3312,363100012135213.0,[]
3313,363100012155065.0,[]
3314,363100012133643.0,[]
3315,363100012112452.0,[]
3316,363100012088692.0,[]
3317,363100012152885.0,[]
3318,363100012159616.0,[]
3319,363100012154273.0,[]
3320,363100012165193.0,[]
3321,363100012152426.0,[]
3322,363100012156441.0,[]
3323,363100012157458.0,[]
3324,363100012160124.0,[]
3325,363100012167343.0,[]
3326,363100012165730.0,[]
3327,363100012240321.0,[]
3328,363100012166759.0,[]
3329,363100012163000.0,[]
3330,363100012161679.0,[]
3331,363100012161710.0,[]
3332,363100012074837.0,[]
3333,363100012157881.0,[]
3334,363100012158061.0,[]
3335,363100012236511.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3336,363100012161295.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3337,363100012165668.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3338,363100012164824.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3339,363100012161139.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3340,363100012153170.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3341,363100012158093.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3342,363100012165937.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3343,363100012155314.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3344,363100012145925.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3345,363100012079728.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3346,363100012161394.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3347,363100012165573.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3348,363100012158232.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356333, 4.906756], [52.35637, 4.906811], [52.356421, 4.906846], [52.356584, 4.906863], [52.356637, 4.90688], [52.356711, 4.906966]], [[52.356289, 4.90683], [52.356328, 4.906888], [52.356368, 4.906924], [52.356442, 4.906946], [52.356565, 4.906953], [52.35662, 4.906991]], [[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3349,363100012097877.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356289, 4.90683], [52.356328, 4.906888], [52.356368, 4.906924], [52.356442, 4.906946], [52.356565, 4.906953], [52.35662, 4.906991]]]"
3350,363100012236175.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356289, 4.90683], [52.356328, 4.906888], [52.356368, 4.906924], [52.356442, 4.906946], [52.356565, 4.906953], [52.35662, 4.906991]]]"
3351,363100012236041.0,[]
3352,363100012236708.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]]]"
3353,363100012152945.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]]]"
3354,363100012161998.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]]]"
3355,363100012156269.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]]]"
3356,363100012156190.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]]]"
3357,363100012156874.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]], [[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]], [[52.355588, 4.907477], [52.355588, 4.907551], [52.356153, 4.909877]]]"
3358,363100012164694.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]], [[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]], [[52.355588, 4.907477], [52.355588, 4.907551], [52.356153, 4.909877]]]"
3359,363100012157281.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]], [[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]], [[52.355588, 4.907477], [52.355588, 4.907551], [52.356153, 4.909877]]]"
3360,363100012165512.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]], [[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]], [[52.355588, 4.907477], [52.355588, 4.907551], [52.356153, 4.909877]]]"
3361,363100012162238.0,"[[[52.356103, 4.907166], [52.355655, 4.907366], [52.355596, 4.907421], [52.355588, 4.907477]], [[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]], [[52.355588, 4.907477], [52.355588, 4.907551], [52.356153, 4.909877]]]"
3362,363100012153192.0,"[[[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]], [[52.355588, 4.907477], [52.355588, 4.907551], [52.356153, 4.909877]]]"
3363,363100012237302.0,"[[[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]]]"
3364,363100012236604.0,"[[[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]], [[52.355588, 4.907477], [52.355534, 4.907384], [52.355017, 4.907651]]]"
3365,363100012093415.0,"[[[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]]]"
3366,363100012153564.0,"[[[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]]]"
3367,363100012167135.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]], [[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]]]"
3368,363100012155676.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]], [[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]]]"
3369,363100012236632.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]], [[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]]]"
3370,363100012159413.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]]]"
3371,363100012161648.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]]]"
3372,363100012164907.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]]]"
3373,363100012165944.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]]]"
3374,363100012157292.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]]]"
3375,363100012163641.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]]]"
3376,363100012152975.0,[]
3377,363100012102807.0,[]
3378,363100012078805.0,[]
3379,363100012142532.0,[]
3380,363100012091324.0,[]
3381,363100012161288.0,[]
3382,363100012160353.0,[]
3383,363100012153349.0,[]
3384,363100012164380.0,[]
3385,363100012236374.0,[]
3386,363100012165979.0,[]
3387,363100012159639.0,[]
3388,363100012163023.0,[]
3389,363100012161524.0,[]
3390,363100012167351.0,[]
3391,363100012236364.0,[]
3392,363100012166681.0,[]
3393,363100012159126.0,[]
3394,363100012105882.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3395,363100012155883.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3396,363100012157477.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3397,363100012158495.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3398,363100012158183.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3399,363100012166250.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3400,363100012157893.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3401,363100012155989.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3402,363100012157402.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3403,363100012158790.0,"[[[52.351955, 4.911186], [52.351723, 4.911409], [52.351238, 4.911678]]]"
3404,363100012160931.0,[]
3405,363100012235972.0,[]
3406,363100012163130.0,[]
3407,363100012155638.0,[]
3408,363100012143368.0,[]
3409,363100012157348.0,[]
3410,363100012139014.0,[]
3411,363100012164639.0,[]
3412,363100012160983.0,[]
3413,363100012159864.0,[]
3414,363100012087302.0,[]
3415,363100012158568.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3416,363100012237006.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3417,363100012161196.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3418,363100012165172.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3419,363100012159074.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3420,363100012163393.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3421,363100012157651.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3422,363100012161279.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3423,363100012156251.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3424,363100012164854.0,"[[[52.349853, 4.91238], [52.349527, 4.912553], [52.349454, 4.912608]]]"
3425,363100012166054.0,[]
3426,363100012157969.0,[]
3427,363100012069510.0,[]
3428,363100012109357.0,"[[[52.348826, 4.91301], [52.348359, 4.913191], [52.348324, 4.913235], [52.348297, 4.913324]], [[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
3429,363100012165714.0,[]
3430,363100012068146.0,"[[[52.358684, 4.903803], [52.35867, 4.904056], [52.359117, 4.90625], [52.359298, 4.906762]], [[52.359654, 4.905833], [52.359492, 4.905697], [52.35898, 4.905943]]]"
3431,363100012157094.0,[]
3432,363100012156391.0,[]
3433,363100012166169.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3434,363100012156869.0,[]
3435,363100012133007.0,[]
3436,363100012152623.0,[]
3437,363100012236298.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356333, 4.906756], [52.35637, 4.906811], [52.356421, 4.906846], [52.356584, 4.906863], [52.356637, 4.90688], [52.356711, 4.906966]], [[52.356289, 4.90683], [52.356328, 4.906888], [52.356368, 4.906924], [52.356442, 4.906946], [52.356565, 4.906953], [52.35662, 4.906991]], [[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3438,363100012133926.0,[]
3439,363100012086797.0,[]
3440,363100012115496.0,[]
3441,363100012082909.0,"[[[52.354337, 4.908856], [52.354167, 4.909019], [52.353853, 4.909301]], [[52.354923, 4.907838], [52.354715, 4.907956], [52.354631, 4.908044], [52.354452, 4.908331], [52.354389, 4.908571], [52.354341, 4.90865]]]"
3442,363100012165361.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3443,363100012146721.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3444,363100012154356.0,[]
3445,363100012115996.0,[]
3446,363100012065769.0,[]
3447,363100012089076.0,[]
3448,363100012151777.0,[]
3449,363100012149365.0,[]
3450,363100012081547.0,[]
3451,363100012164871.0,[]
3452,363100012155643.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3453,363100012158789.0,"[[[52.35797, 4.906399], [52.356765, 4.906933], [52.356711, 4.906966]]]"
3454,363100012251339.0,[]
3455,363100012252444.0,[]
3456,363100012150775.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]], [[52.358088, 4.909974], [52.357616, 4.910259], [52.357498, 4.910205]]]"
3457,363100012116088.0,[]
3458,363100012164199.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]], [[52.357498, 4.910205], [52.357376, 4.910159], [52.356882, 4.910448]]]"
3459,363100012161357.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.357498, 4.910205], [52.357376, 4.910159], [52.356882, 4.910448]]]"
3460,363100012165244.0,"[[[52.357498, 4.910205], [52.357376, 4.910159], [52.356882, 4.910448]]]"
3461,363100012166324.0,"[[[52.357498, 4.910205], [52.357376, 4.910159], [52.356882, 4.910448]]]"
3462,363100012158753.0,[]
3463,363100012156181.0,[]
3464,363100012156180.0,[]
3465,363100012160785.0,[]
3466,363100012160786.0,[]
3467,363100012163655.0,[]
3468,363100012156366.0,[]
3469,363100012157041.0,[]
3470,363100012157602.0,[]
3471,363100012166547.0,[]
3472,363100012063988.0,[]
3473,363100012095997.0,"[[[52.354843, 4.911683], [52.354491, 4.911896], [52.354076, 4.912126]]]"
3474,363100012150987.0,"[[[52.354843, 4.911683], [52.354491, 4.911896], [52.354076, 4.912126]]]"
3475,363100012118289.0,"[[[52.354843, 4.911683], [52.354491, 4.911896], [52.354076, 4.912126]]]"
3476,363100012145392.0,"[[[52.354843, 4.911683], [52.354491, 4.911896], [52.354076, 4.912126]]]"
3477,363100012083651.0,"[[[52.354843, 4.911683], [52.354491, 4.911896], [52.354076, 4.912126]]]"
3478,363100012149232.0,[]
3479,363100012112739.0,[]
3480,363100012072979.0,[]
3481,363100012061636.0,[]
3482,363100012132876.0,[]
3483,363100012092820.0,[]
3484,363100012103432.0,[]
3485,363100012101108.0,"[[[52.356352, 4.910742], [52.356157, 4.910887], [52.355852, 4.911082], [52.35544, 4.911328]]]"
3486,363100012123499.0,[]
3487,363100012074387.0,[]
3488,363100012105572.0,[]
3489,363100012082270.0,[]
3490,363100012091167.0,[]
3491,363100012096035.0,[]
3492,363100012110470.0,[]
3493,363100012084240.0,[]
3494,363100012123842.0,[]
3495,363100012114346.0,[]
3496,363100012222580.0,[]
3497,363100012164916.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3498,363100012156332.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3499,363100012167058.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3500,363100012161407.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3501,363100012153097.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3502,363100012155445.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3503,363100012236115.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3504,363100012163457.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3505,363100012153594.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3506,363100012156178.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3507,363100012153575.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3508,363100012158265.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3509,363100012167131.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3510,363100012163474.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3511,363100012159863.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3512,363100012156433.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3513,363100012156388.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3514,363100012164040.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3515,363100012159999.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3516,363100012159436.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3517,363100012157346.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3518,363100012113477.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3519,363100012077059.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3520,363100012160681.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3521,363100012167061.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3522,363100012159373.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3523,363100012153464.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3524,363100012083477.0,"[[[52.360796, 4.928678], [52.361007, 4.92963], [52.361098, 4.929996], [52.361144, 4.930216], [52.361153, 4.930377]], [[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]]]"
3525,363100012087183.0,"[[[52.361288, 4.930435], [52.361295, 4.932167], [52.361287, 4.932306]], [[52.360796, 4.928678], [52.361007, 4.92963], [52.361098, 4.929996], [52.361144, 4.930216], [52.361153, 4.930377]], [[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]], [[52.361288, 4.930435], [52.361369, 4.930463], [52.361828, 4.930517]]]"
3526,363100012144648.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3527,363100012138700.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3528,363100012127868.0,"[[[52.360796, 4.928678], [52.361007, 4.92963], [52.361098, 4.929996], [52.361144, 4.930216], [52.361153, 4.930377]], [[52.360886, 4.928618], [52.361169, 4.929731], [52.361233, 4.929995], [52.361279, 4.930273], [52.361288, 4.930435]], [[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3529,363100012117236.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3530,363100012109346.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3531,363100012105883.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3532,363100012152110.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3533,363100012153006.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
3534,363100012165602.0,"[[[52.360002, 4.925413], [52.360303, 4.926731], [52.360732, 4.9284], [52.360796, 4.928678]]]"
